CLAVE,NOMBRE,ESTADO,MUNICIPIO,ORG_CUENCA,CUENCA,TIPO_EST,INICIO,MAS_RECIENTE,SITUACION,LONGITUD,LATITUD,ALTITUD,DIARIOS,MENSUALES,EXTREMOS,NORMALES_1961_1990,NORMALES_1971_2000,NORMALES_1981_2010,NORMALES_1991_2020
25138, PRESIDIO (FFCC),SINALOA,MAZATLÁN,PACÍFICO NORTE,GRUPO DE CORRIENTES HUIZACHE,CLIMATOLÓGICA,1973-03-01,1976-09-30,SUSPENDIDA,-106.2202778,23.15888889,8,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25138.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25138.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25138.txt,,,,
25139, QUILA (FFCC),SINALOA,CULIACÁN,PACÍFICO NORTE,RÍO SAN LORENZO 2,CLIMATOLÓGICA,1973-01-01,1975-08-30,SUSPENDIDA,-107.2055556,24.43777778,56,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25139.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25139.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25139.txt,,,,
25142, SAN BLAS (FFCC),SINALOA,EL FUERTE,PACÍFICO NORTE,RÍO FUERTE 2,CLIMATOLÓGICA,1973-01-01,1977-12-31,SUSPENDIDA,-108.75,26.06666667,46,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25142.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25142.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25142.txt,,,,
25143, SUFRAGIO (FFCC),SINALOA,EL FUERTE,PACÍFICO NORTE,RÍO FUERTE 2,CLIMATOLÓGICA,1973-01-01,1977-12-31,SUSPENDIDA,-108.7872222,26.05138889,30,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25143.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25143.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25143.txt,,,,
25144, CEFERINO PAREDES (FFCC),SINALOA,SINALOA,PACÍFICO NORTE,GRUPO DE CORRIENTES TOPOLOBAMPO,CLIMATOLÓGICA,1973-01-01,1977-12-31,SUSPENDIDA,-108.6391667,25.83277778,48,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25144.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25144.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25144.txt,,,,
25148, E.T.A. 057 GUASAVE,SINALOA,GUASAVE,PACÍFICO NORTE,RÍO SINALOA 2,CLIMATOLÓGICA,1973-02-01,1979-09-30,SUSPENDIDA,-108.45,25.55,17,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25148.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25148.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25148.txt,,,,
25149, LAS HIGUERAS,SINALOA,ROSARIO,PACÍFICO NORTE,RÍO BALUARTE 2,CLIMATOLÓGICA,1974-12-01,1988-06-30,SUSPENDIDA,-105.9552778,23.05361111,40,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25149.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25149.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25149.txt,,,,
25151, CHAVEZ TALAMANTES,SINALOA,AHOME,PACÍFICO NORTE,GRUPO DE CORRIENTES AGIABAMPO,CLIMATOLÓGICA,1975-01-01,1984-08-31,SUSPENDIDA,-109.0283333,26.33333333,23,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25151.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25151.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25151.txt,,,,
25159, LATERAL CINCUENTA Y SEIS,SINALOA,CULIACÁN,PACÍFICO NORTE,GRUPO DE CORRIENTES PABELLONES,CLIMATOLÓGICA,1978-01-01,1982-12-31,SUSPENDIDA,-107.4333333,24.5,8,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25159.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25159.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25159.txt,,,,
25160, ESPINOZA,SINALOA,NAVOLATO,PACÍFICO NORTE,GRUPO DE CORRIENTES ALTATA,CLIMATOLÓGICA,1978-09-01,1984-06-30,SUSPENDIDA,-107.7833333,24.68333333,5,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25160.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25160.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25160.txt,,,,
25162, LA CURVA,SINALOA,CULIACÁN,PACÍFICO NORTE,GRUPO DE CORRIENTES PABELLONES,CLIMATOLÓGICA,1978-09-01,1983-10-31,SUSPENDIDA,-107.3166667,24.6,46,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25162.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25162.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25162.txt,,,,
25163, ANDREW WEISS,SINALOA,CULIACÁN,PACÍFICO NORTE,RÍO CULIACÁN,CLIMATOLÓGICA,1978-01-01,1984-06-30,SUSPENDIDA,-107.4666667,25.05,397,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25163.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25163.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25163.txt,,,,
25164, ALTO DE CULIACANCITO,SINALOA,CULIACÁN,PACÍFICO NORTE,RÍO CULIACÁN,CLIMATOLÓGICA,1978-01-01,2004-06-30,SUSPENDIDA,-107.5552778,24.80694444,24,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25164.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25164.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25164.txt,,,,
25165, BATAUTO,SINALOA,NAVOLATO,PACÍFICO NORTE,GRUPO DE CORRIENTES PABELLONES,CLIMATOLÓGICA,1978-09-01,1984-06-30,SUSPENDIDA,-107.5838889,24.57194444,5,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25165.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25165.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25165.txt,,,,
25166, COSTA RICA,SINALOA,CULIACÁN,PACÍFICO NORTE,GRUPO DE CORRIENTES PABELLONES,CLIMATOLÓGICA,1969-01-01,1984-06-30,SUSPENDIDA,-107.3891667,24.59083333,29,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25166.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25166.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25166.txt,,,,
25167, SAN LORENZO,SINALOA,CULIACÁN,PACÍFICO NORTE,RÍO SAN LORENZO 2,CLIMATOLÓGICA,1978-09-01,1981-01-31,SUSPENDIDA,-107.1,24.45,77,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25167.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25167.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25167.txt,,,,
25168, PITAYAL,SINALOA,NAVOLATO,PACÍFICO NORTE,RÍO PERICOS 2,CLIMATOLÓGICA,1970-01-01,1984-06-30,SUSPENDIDA,-107.8166667,24.83333333,10,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25168.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25168.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25168.txt,,,,
25169, SATAYA,SINALOA,NAVOLATO,PACÍFICO NORTE,RÍO CULIACÁN,CLIMATOLÓGICA,1978-01-01,1984-06-30,SUSPENDIDA,-107.6333333,24.54166667,2,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25169.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25169.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25169.txt,,,,
25170, EL TAMARINDO,SINALOA,CULIACÁN,PACÍFICO NORTE,RÍO SINALOA 1,CLIMATOLÓGICA,1978-09-01,1981-01-31,SUSPENDIDA,-107.6319444,25.89583333,1851,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25170.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25170.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25170.txt,,,,
25174, HOYANCOS,SINALOA,EL FUERTE,PACÍFICO NORTE,RÍO FUERTE 2,CLIMATOLÓGICA,1978-09-01,1985-08-31,SUSPENDIDA,-108.5916667,26.36527778,99,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25174.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25174.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25174.txt,,,,
25175, OCORONI,SINALOA,SINALOA,PACÍFICO NORTE,RÍO SINALOA 2,CLIMATOLÓGICA,1980-08-01,1984-12-31,SUSPENDIDA,-108.4141667,25.94555556,85,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25175.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25175.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25175.txt,,,,
25177, SANTIAGO DE LOS CABALLEROS,SINALOA,BADIRAGUATO,PACÍFICO NORTE,RÍO HUMAYA,CLIMATOLÓGICA,1979-11-01,1990-12-31,SUSPENDIDA,-107.3766667,25.55833333,927,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25177.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25177.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25177.txt,,,,
25179, LATERAL DIEZ,SINALOA,CULIACÁN,PACÍFICO NORTE,GRUPO DE CORRIENTES PABELLONES,CLIMATOLÓGICA,1979-01-01,1984-06-30,SUSPENDIDA,-107.4833333,24.6,10,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25179.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25179.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25179.txt,,,,
25180, COACUANA,SINALOA,SINALOA,PACÍFICO NORTE,GRUPO DE CORRIENTES HUYAQUI,CLIMATOLÓGICA,1981-07-01,2005-11-27,SUSPENDIDA,-108.2380556,25.67416667,52,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25180.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25180.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25180.txt,,,,
25181, NUESTRA SEÑORA,SINALOA,COSALÁ,PACÍFICO NORTE,RÍO HABITAS,CLIMATOLÓGICA,1981-01-01,2003-01-31,SUSPENDIDA,-106.6130556,24.39805556,402,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25181.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25181.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25181.txt,,,,
25184, BACURATO,SINALOA,SINALOA,PACÍFICO NORTE,RÍO SINALOA 2,CLIMATOLÓGICA,1982-07-01,2008-05-31,SUSPENDIDA,-107.9277778,25.84166667,176,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25184.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25184.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25184.txt,,,,
25185, OLAS ALTAS,SINALOA,AHOME,PACÍFICO NORTE,RÍO FUERTE 2,CLIMATOLÓGICA,1982-01-01,1985-08-31,SUSPENDIDA,-109.1666667,25.9,10,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25185.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25185.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25185.txt,,,,
25188, LOS HORNOS,SINALOA,SINALOA,PACÍFICO NORTE,RÍO SINALOA 2,CLIMATOLÓGICA,1982-03-01,1986-04-30,SUSPENDIDA,-107.65,25.88333333,955,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25188.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25188.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25188.txt,,,,
25190, TECUXIAPA,SINALOA,BADIRAGUATO,PACÍFICO NORTE,RÍO SINALOA 1,CLIMATOLÓGICA,1982-01-01,1983-12-31,SUSPENDIDA,-107.3791667,25.84861111,539,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25190.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25190.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25190.txt,,,,
25191, MAZATLAN (CFE),SINALOA,MAZATLÁN,PACÍFICO NORTE,GRUPO DE CORRIENTES MAZATLÁN,CLIMATOLÓGICA,1998-10-01,2001-03-31,SUSPENDIDA,-106.4333333,23.23333333,4,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25191.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25191.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25191.txt,,,,
25192, JOSE ACEVES POZOS (CFE),SINALOA,MAZATLÁN,PACÍFICO NORTE,GRUPO DE CORRIENTES MAZATLÁN,CLIMATOLÓGICA,1983-01-01,1993-12-31,SUSPENDIDA,-106.3333333,23.18333333,5,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/sin/dia25192.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/sin/mes25192.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/sin/medex25192.txt,,,,
26001, AGUA PRIETA,SONORA,AGUA PRIETA,NOROESTE,RÍO BAVISPE,CLIMATOLÓGICA,1961-02-01,2016-11-30,SUSPENDIDA,-109.5488889,31.32583333,1210,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26001.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26001.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26001.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26001.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26001.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26001.txt,
26002, ALAMOS,SONORA,ÁLAMOS,NOROESTE,ARROYO ALAMOS,CLIMATOLÓGICA,1961-01-01,1984-10-31,SUSPENDIDA,-108.95,27.03333333,400,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26002.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26002.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26002.txt,,,,
26011, BABIACORA,SONORA,BAVIÁCORA,NOROESTE,RÍO SONORA 1,CLIMATOLÓGICA,1961-01-01,1984-08-31,SUSPENDIDA,-110.15,29.71666667,578,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26011.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26011.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26011.txt,,,,
26013, CANANEA (DGE),SONORA,CANANEA,NOROESTE,RÍO SONORA 1,CLIMATOLÓGICA,1961-04-01,2023-07-31,SUSPENDIDA,-110.3005556,30.98194444,1600,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26013.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26013.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26013.txt,,,,
26014, COMPAÑIA MINERA CANANEA (SA),SONORA,CANANEA,NOROESTE,RÍO SONORA 1,CLIMATOLÓGICA,1948-02-01,1960-12-31,SUSPENDIDA,-110.3333333,30.91666667,1626,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26014.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26014.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26014.txt,,,,
26015, CANDIDO (CFE),SONORA,SAHUARIPA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1965-01-01,1974-10-15,SUSPENDIDA,-109.1,28.65,732,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26015.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26015.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26015.txt,,,,
26017, CAZANTE,SONORA,ÁLAMOS,NOROESTE,ARROYO ALAMOS,CLIMATOLÓGICA,1969-02-01,1985-08-31,SUSPENDIDA,-108.9166667,26.71666667,180,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26017.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26017.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26017.txt,,,,
26022, COLONIA MORELOS,SONORA,AGUA PRIETA,NOROESTE,RÍO BAVISPE,CLIMATOLÓGICA,1964-09-01,2011-12-11,SUSPENDIDA,-109.2216667,30.825,837,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26022.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26022.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26022.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26022.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26022.txt,
26023, COLONIA OAXACA,SONORA,BAVISPE,NOROESTE,RÍO BAVISPE,CLIMATOLÓGICA,1964-08-01,2000-05-31,SUSPENDIDA,-109.0563889,30.72972222,896,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26023.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26023.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26023.txt,,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26023.txt,,
26026, CHUSPASCLILLAS,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1954-05-01,1986-10-31,SUSPENDIDA,-111.5041667,28.69333333,40,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26026.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26026.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26026.txt,,,,
26027, EL BENJAMIN,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1966-01-01,1977-02-28,SUSPENDIDA,-111.4666667,28.55,24,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26027.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26027.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26027.txt,,,,
26028, EL CARRIZAL,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1954-01-01,2001-05-31,SUSPENDIDA,-111.7333333,29.09194444,49,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26028.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26028.txt,,,
26029, CIUDAD CUBIL (CFE),SONORA,SAHUARIPA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1965-07-01,1993-12-31,SUSPENDIDA,-108.75,28.63333333,1279,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26029.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26029.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26029.txt,,,,
26030, EL DESEMBOQUE,SONORA,PITIQUITO,NOROESTE,ARIVAIPA - PUERTO LIBERTAD,CLIMATOLÓGICA,1966-01-01,1972-06-30,SUSPENDIDA,-112.4,29.53333333,18,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26030.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26030.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26030.txt,,,,
26031, EL NOVILLO (CFE),SONORA,SOYOPA,NOROESTE,RÍO YAQUI 2,CLIMATOLÓGICA,1958-10-01,1999-12-31,SUSPENDIDA,-109.6380556,28.97694444,363,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26031.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26031.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26031.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26031.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26031.txt,,
26033, EL PLOMO,SONORA,ALTAR,NOROESTE,RÍO CONCEPCIÓN,CLIMATOLÓGICA,1966-01-01,1974-04-30,SUSPENDIDA,-112.1,31.25,624,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26033.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26033.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26033.txt,,,,
26034, ETCHOJOA,SONORA,ETCHOJOA,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1942-01-01,1997-12-19,SUSPENDIDA,-109.6291667,26.90694444,14,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26034.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26034.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26034.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26034.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26034.txt,,
26036, FRONTERAS,SONORA,FRONTERAS,NOROESTE,RÍO BAVISPE,CLIMATOLÓGICA,1961-01-01,1983-03-31,SUSPENDIDA,-109.5588889,30.8975,1135,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26036.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26036.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26036.txt,,,,
